24097:5396,15977,7555,18370,23163,24890,15158,6274,864,14272
24116:514,2095,865,1233,1912,1007,4594,4088,3256,2087
24119:517,2257,2377,107,2255,2088,927,1602,2708,1295
24124:7894,779,6718,7233,5973,3657,558,6368,373,6707
2414:8047,1180,4391,2152,1834,1354,372,1259,4077,10
24159:6463,4304,17,69,2480,1956,3529,2558,2434,8361
24175:851,8524,12300,1321,2113,1240,24805,10796,10219,8345
2418:4494,27412,8598,2197,31536,15240,23411,15838,24591,6685
24181:620,3323,6608,2092,21361,533,32065,4549,6701,223
24192:638,514,1984,1470,4219,4339,2358,2770,3582,3674
24235:946,5042,869,2936,3878,2400,611,3648,3911,672
24253:6440,53183,14544,34141,28027,53284,55392,68639,35358,41697
24257:686,5440,4700,1566,82,24697,8054,3164,165,107
24290:989,2129,2072,1686,4526,1549,3021,2435,5061,4085
24309:557,27017,4286,7138,3475,2009,20283,559,3252,622
24321:4637,3471,4172,1296,4010,602,2286,4165,1805,1047
2434:4754,15495,26374,3845,702,5406,16361,27825,16629,30869
24340:69,5161,2905,3578,4219,790,3674,3377,638,4339
24379:5025,5699,7651,3022,1761,5352,1405,8549,67,4140
24401:7770,1344,7498,7658,6628,8614,16331,16093,5435,16529
24437:4980,5136,2971,1234,5103,268,2646,4245,3598,284
24455:4238,738,506,1778,2680,4134,128,4378,1442,352
24473:567,93,3508,1558,3516,3805,1593,4419,2974,4442
24489:5052,5268,162,5890,8380,8543,154,7545,4227,6123
24509:5294,316,5390,5501,6090,1048,4735,7981,4981,1801
24517:45,5,2062,705,2847,5155,1022,1178,4133,3600
24519:397,2235,1498,6984,5805,250,1114,1925,2264,119
24526:845,53457,53769,15127,12399,3078,2229,327,39800,477
24556:50,10205,22268,61313,11423,8739,35700,25601,46882,8588
24557:4757,184,3952,2862,70,3110,4515,5200,5060,5027
24562:2988,4307,346,17476,9253,24630,5219,3631,37910,3610
24580:932,3009,404,4187,2785,1349,97,4918,4535,4256
24648:41,3821,2970,2221,2958,5143,483,421,3476,3260
24659:4683,549,4723,1192,2463,1028,2739,2164,2634,93
24673:5147,1019,459,3637,473,4635,2927,4948,3355,2700
24694:5042,869,946,2400,3878,2936,3648,3911,672,716
24710:5429,6463,4304,17,5365,69,3418,4104,6111,2031
24713:3616,419,36682,16386,4298,875,35145,25347,15026,13419
24730:4631,1970,2229,5688,1473,5466,320,6543,1144,1536
24773:54626,40977,68539,27394,39800,37730,21094,9614,4408,8449
24808:64502,21460,37032,4383,5285,68554,12857,18257,50213,6693
24821:8300,4035,2460,5918,6727,3861,4300,6762,2470,4113
24829:40450,67748,16406,45483,14951,662,11836,23850,59621,18369
24835:40937,13456,19969,37130,18863,24774,28891,31906,47980,19662
24844:4762,2559,4817,737,1239,118,2146,121,1979,776
24863:5027,857,70,1803,4105,763,2276,4159,4979,2593
24884:4374,21374,985,7008,24753,4474,10310,31718,7831,13727
24893:627,596,3376,5805,2025,2254,4060,1578,2095,1013
24913:8391,2724,114,1521,1749,3475,8107,3370,4793,44020
24922:5546,3057,6476,6024,1421,4169,145,6393,6941,1912
24938:3642,379,3881,3345,725,16,3723,346,2620,2962
24948:346,9253,2988,4307,24630,5219,17476,3631,37910,3610
24952:5222,836,23573,7090,1567,2948,36244,17333,11796,16294
24956:67716,19021,62249,24774,7864,18863,37130,19662,40937,13456
24958:45032,17096,17011,21134,57230,17806,39272,10884,6451,47436
24995:3413,2738,3107,1982,371,1488,525,3889,5169,674
24998:4224,14308,11510,13563,8057,29526,483,8686,776,7013
25031:4552,1066,1855,4228,3603,3724,4113,1444,175,4679
25048:8372,36766,2859,13226,4351,1451,27954,8100,9350,38907
25060:7533,40109,12326,15018,17634,5047,20266,9342,15844,15171
25092:7268,3819,14473,1096,35,24112,6028,15892,5779,9406
25100:27708,5578,2551,8695,23202,31752,24906,3486,23027,16467
2514:4419,32960,2901,559,3252,242,622,1749,1936,20283
25152:5141,27010,27725,8415,23631,17919,4297,10171,6815,27230
25238:59,3031,2524,1088,2850,1505,3594,248,2175,4734
2524:7177,2065,145,3667,3646,7855,6607,2005,8078,5141
25244:4222,2917,1925,4784,4823,1630,1099,1110,2681,4093
2525:9209,25165,8571,4620,9278,8169,22680,21536,25115,27268
25284:28700,4731,10482,23250,29774,27015,7347,30211,6494,16926
25291:597,2058,561,4775,2298,4665,2686,2523,558,204
25316:5861,8159,2312,5711,3234,2541,5202,6277,7186,1280
25333:545,7315,8537,353,591,2681,6867,1741,1621,1592
25335:866,2610,7699,2939,1871,3324,3000,6407,2167,5679
25337:26173,3951,3802,11575,26760,25971,29215,13431,22666,7123
25343:6559,4330,2744,5896,2518,1089,2834,595,5722,5434
25347:5736,45318,27886,36674,18157,58795,8015,31234,26460,54907
25357:415,1663,365,38,1223,1386,5169,525,674,1488
25360:6229,5418,3311,6774,5933,974,6196,8071,7043,1717
25368:5206,28719,6409,4279,35573,2119,7661,16999,16198,8063
25393:3624,89,3741,4024,4080,823,2906,3739,4283,340
25414:4763,3048,1917,1885,5224,3570,3467,2178,2338,2835
25424:5071,15092,247,2676,3561,6088,4397,2859,6183,4351
25432:878,25137,25238,22522,28405,8338,7196,29077,18644,2949
25434:8815,6617,4475,8670,1645,3274,2227,4302,2503,2204
25437:53374,7304,32650,50462,30761,19271,41938,17025,17355,26083
25456:7494,6287,108,196,1872,5455,148,216,40160,2216
25470:4684,2367,4462,1290,3717,2760,2182,905,806,2973
25495:6231,5464,4182,2014,2689,11427,11031,5327,31848,4465
25519:4570,2607,4672,2611,1517,4075,2016,3108,689,2126
2552:757,2078,3596,8312,1675,1703,7902,2648,3106,6535
25531:7797,3656,4329,465,1093,1706,6302,1984,2226,3226
25576:6208,4738,16717,1819,3370,2973,2760,2339,4182,1504
25621:27459,1885,15563,5732,5168,7374,20290,22763,13824,24106
25625:916,37181,5022,79,6966,22082,1593,2854,567,344
25635:5670,1092,6778,8159,561,4832,7583,6495,6048,3311
25642:7266,17873,27273,8264,4241,360,13080,6211,15399,8165
25649:41919,47696,31591,4983,7319,59302,8019,24915,28597,31560
25653:4279,28719,2119,5206,6409,4625,509,35573,7661,16999
25656:869,5042,2400,946,3648,3911,672,3878,2936,716
25662:68817,28619,11472,29126,41325,16595,7047,8979,39407,48135
25685:54386,29131,20843,47811,54958,42348,14671,36249,14590,32015
25695:4096,1566,2896,2984,299,3600,4133,4753,2062,3064
25722:4741,177,673,152,1557,1299,1663,4832,1851,821
25725:3817,1863,4321,428,574,555,4673,2013,2604,611
25773:5209,2808,2826,3756,4055,2496,3937,2924,220,2710
25801:97,392,31004,14979,15899,21701,4928,1827,3643,2089
25803:5489,6661,2504,2912,2879,5844,4172,3711,4458,2265
25811:5237,4337,397,4679,4248,1677,749,3793,4727,4263
25813:3722,191,5489,27230,25602,2337,29551,23631,27725,6442
25818:7318,8651,37361,17445,27524,11189,36691,4674,1902,16616
25830:3959,2558,3529,5029,5681,1925,8361,2434,637,4082
25839:5568,44951,34900,17266,18940,573,24319,6148,41632,16019
25851:843,31305,41444,4597,25479,35674,36249,31718,8799,388
25868:666,3352,3149,3612,2271,3761,1218,4657,4322,745
25870:4703,4756,1000,2654,2711,1534,2591,742,1958,133
25887:4949,33891,6153,25910,9623,7652,4403,8675,18565,6561
25890:553,2046,95,610,2657,3779,216,4484,2041,138
25998:51633,17284,6265,62401,23008,34662,15754,39943,53760,19835
26025:5289,2570,4496,3826,7043,832,6786,6312,5476,2588
26029:38494,26773,15023,5050,27637,25430,11115,8934,17401,5150
26032:7247,6413,16331,6987,7097,8977,7658,1670,13335,4689
26036:898,52321,50813,8271,26730,14799,25022,36394,27577,57285
26044:54968,41990,22196,27563,16211,22110,20910,7701,8019,9065
26056:58605,66338,53864,32780,31780,11365,167,35440,61731,32650
26060:7178,2213,6337,7698,6984,8275,1687,6574,4359,5283
26063:6180,26640,6826,41632,1694,780,2361,6160,575,47703
26131:5730,458,1777,1808,5036,3240,1193,4829,2216,5480
26136:5236,2395,3640,3591,4519,7185,862,1928,1813,4740
26139:5072,3459,8278,5178,163,943,1412,4079,577,143
26162:7762,2430,1335,8057,13563,14308,542,4224,11510,29526
26173:4979,5178,2371,3609,1789,1929,4859,515,1764,110
26179:45852,14942,26324,49627,24913,18662,14579,47436,6451,10884
26185:42391,51056,43990,6833,8471,2661,8107,3475,29371,4793
26209:711,6012,5701,2696,909,4408,2406,235,4981,1203
2624:4169,2975,3791,597,1235,4254,927,1900,1876,3971
26240:6111,600,5365,4395,4870,2031,3418,4104,69,17
26254:5929,922,3857,3104,3133,3096,1465,4016,3626,950
2626:6487,2644,2795,3507,7317,448,8571,1430,1372,4253
26270:3573,2971,5136,4980,4245,5103,1234,268,3598,2646
26282:4955,3980,77,1402,1292,3192,292,1532,4442,433
26310:471,68661,5079,32,53380,42984,18237,618,33878,39786
26329:6077,1838,51,4808,119,1166,533,250,1642,481
26345:5039,4178,1580,4017,4905,718,1542,2797,4397,2186
26348:7231,5902,3992,4718,1222,7659,4589,2211,1576,1906
26356:4682,3117,1918,1636,1720,829,3520,3553,2611,892
26364:7008,24753,31718,14905,6755,7831,985,21374,36099,34246
26376:4382,2465,42,2909,1913,3866,2500,3134,4007,1710
26390:8106,4965,3369,2120,8554,7680,1717,2112,1086,6256
264:617,3585,6918,4306,3413,6978,6001,5931,7133,3343
26400:711,37594,1893,17333,32472,11591,13844,25755,30263,37225
26406:497,2841,1701,4095,1903,1243,1908,4119,778,3151
26422:466,1858,4742,810,1767,326,1321,1281,101,872
26449:5969,2906,2099,4056,551,325,7889,5177,1258,4634
26450:4028,3926,4498,3527,45,4122,59,2000,2612,2697
26451:6984,8275,6574,4359,5283,6522,5947,3278,6337,7178
26474:522,2302,4773,2318,1624,2601,1540,2026,2708,1602
26475:3869,1008,3298,3226,3256,1100,865,1807,2095,514
26498:6152,3532,3040,6937,3912,5947,3169,6522,1952,6574
26513:8571,7317,2795,2644,6487,1430,3507,448,4253,5961
26525:40261,17387,68639,19023,28939,47325,18802,12018,8717,40594
26531:673,1110,2133,1525,1630,4036,4823,4784,2681,2958
26535:4728,2612,459,262,2284,4693,1184,49,1805,4672
26546:5177,1258,4634,325,4056,2099,5969,2906,551,7889
26598:5803,8295,3368,2196,5379,301,2900,5642,3670,3861
26600:702,16361,27825,16629,30869,12442,3845,3694,2149,28960
26611:591,66467,8449,174,68539,4408,40977,8553,10503,43109
26660:6476,1912,3057,1421,5546,6134,4292,6393,145,6024
26676:4682,17758,25971,22902,12190,17169,29215,22666,7123,3808
26689:7316,7110,24884,30455,21388,7815,27263,5630,27459,15563
26707:5597,2985,6747,4704,8628,3570,6636,2448,5740,2560
26710:974,5827,6774,1699,5418,6229,1717,5978,3311,5933
26723:8636,5759,4927,1820,2076,3792,852,4810,1948,4300
26781:762,1344,1693,1533,2015,2112,502,1005,727,488
26812:4673,18192,17840,3149,2753,713,6827,6582,17665,21789
26848:7047,734,13536,39407,16595,7636,58715,29126,19893,12741
26883:3979,3045,1824,5976,2361,4629,53908,4184,4136,4891
26884:791,2087,4088,1912,3640,4594,1007,2095,514,2710
2690:3750,1449,2955,2851,2870,3608,556,2449,1159,3532
26902:16253,60277,58436,9065,44552,16211,42138,7701,20331,18468
26913:6519,8147,1178,2925,301,4614,6246,548,107,4367
26930:4159,70,5027,4515,4105,184,857,763,1076,1803
2694:7419,1414,3859,8062,440,202,2349,2950,8159,6778
26975:379,3881,3642,725,3345,2962,16,1841,2037,1798
27041:38443,4917,36348,4400,7705,13877,10369,15158,6274,24890
2706:3971,1900,329,3791,2975,2626,4169,910,4690,2554
27134:7812,5478,1634,1165,5630,5034,1766,112,8289,4323
27142:4,2646,119,4649,3220,4968,3833,2744,2622,2119
27146:7374,18319,27159,1278,834,708,15874,28721,518,5390
27153:3917,1074,5065,1302,1577,2644,3858,4092,3451,1871
27181:2754,4437,7617,17527,3012,8310,12072,10424,43030,4237
2719:708,15874,834,518,5390,7374,18319,27159,10796,1278
27206:5050,27637,26773,11115,5150,15023,17401,25430,4038,38494
27242:5083,1023,1111,1465,2953,3450,1243,579,310,950
27245:3724,3603,1444,175,4679,4228,1066,4552,1855,2286
27279:3890,973,769,5400,4218,4796,3465,3517,3349,3190
27286:4992,9365,6758,45955,45483,53485,20016,68109,55723,67748
27298:5926,6668,1101,4759,1482,4523,3403,1948,2029,8580
27304:369,2199,8006,6736,6724,6246,7020,4614,4367,2925
27311:4807,2153,2209,2532,2093,4726,1189,4739,1643,821
27318:9791,17169,22902,6187,12190,7123,25971,9524,3808,23296
27339:5808,7401,2862,23918,4567,5583,3118,2842,4128,27222
27354:8019,31591,47696,41919,4983,59302,27563,7319,11383,22430
27368:9746,29220,23250,944,28700,4731,2135,27498,2754,10482
27407:4351,1451,13226,8100,27954,38907,1088,8787,6183,34858
27427:4284,1852,4948,4635,1136,3637,5147,2483,2423,2700
27455:589,815,2504,4708,2278,2041,4674,1313,1669,2006
2746:6305,10040,3141,20656,25410,16050,12512,11269,2295,7839
27498:8640,41989,16500,53380,43109,471,5079,15990,52847,33878
27585:39528,419,16386,4298,30405,3616,5983,13419,1756,20669
27600:3926,4028,3527,4498,45,4122,2000,59,2612,2697
27607:3142,665,3897,5976,4434,2613,77,1344,3788,4330
27632:7990,42830,51333,55417,53125,8159,1139,38688,40531,16100
27748:41630,54423,26559,37478,36549,53339,17857,607,14757,23828
27769:6008,13138,214,466,26996,8316,27188,12804,6130,20500
27786:5136,5103,1234,2971,268,2646,4980,284,3573,4245
27788:608,6235,2050,1090,5071,2422,7418,4935,6097,4544
27789:26407,23745,26826,23941,8215,5547,16557,3249,178,4208
27814:7315,8537,353,591,2681,6867,1741,545,1592,2703
2782:1880,6,852,1093,286,1764,2216,247,668,1950
27836:5973,3657,6718,558,779,1777,5782,146,7894,1813
27864:8410,4149,4996,1647,110,7803,1490,73,2505,4887
27882:2689,11079,500,5327,11355,2352,16867,5260,4732,29931
27885:3534,3618,4876,4747,950,1716,2471,1733,1559,1357
27887:5379,2196,2900,4433,5642,3861,3670,3368,4825,8295
27900:69,17,4304,4104,3418,2031,4870,6463,3222,2183
27904:47696,4983,41919,31591,8019,7319,24747,59302,28597,24915
27916:5756,876,2228,6317,4975,872,6084,3751,6767,4526
27930:5034,27,588,4322,2633,538,47,312,5153,2817
2794:675,2723,899,4245,4472,4303,1001,4690,337,3464
27962:6852,63,6338,4908,2950,2349,64,440,7419,1414
28031:415,1526,2406,1657,2585,4736,3305,307,3273,3739
28033:3759,3981,2705,1688,1699,797,4185,3179,4275,2485
28058:29931,10063,500,3863,24999,11355,1513,16867,4732,2352
28060:6134,4292,5092,6476,1421,5546,4441,1912,5745,2814
28062:3633,85,4004,4176,2842,4473,2535,218,1259,606
28074:6048,3311,6495,634,7583,7774,4832,561,2226,1984
28099:7545,4227,8543,8380,6123,162,5268,2730,5052,5603
28102:3749,4208,1089,4387,1691,2291,4788,1219,2787,5110
28105:4027,329,5010,2343,540,4859,309,4202,110,2821
28156:745,4322,4657,3005,3210,2271,3020,666,3352,2343
28188:821,1851,1189,1299,2153,2209,152,4807,4741,2532
28206:4403,7652,18565,9623,11456,4152,28721,25910,1278,27159
2825:4245,333,2554,2626,337,675,3464,1448,174,4690
28254:628,114,41378,575,8391,3919,8613,4793,5406,780
28265:8628,6636,4704,2448,2985,5597,5993,5740,6747,3570
28289:50555,36227,16904,17857,15676,39748,10442,32163,14579,49627
28327:8301,2370,4086,4965,5652,4751,598,6525,6122,5873
28345:68539,174,66467,591,54626,8449,15127,40977,4408,37730
28347:3983,5098,1373,4504,2019,1190,1505,2084,5152,4255
28352:5299,23202,8695,5578,27708,2541,2551,31752,24906,3486
28359:66467,591,8449,174,68539,4408,40977,8553,10503,20781
28361:689,4140,2192,1270,481,1494,877,673,3136,4543
28366:7157,6370,941,4202,940,5352,418,8290,6628,3902
28390:591,353,2681,6867,1741,8537,7315,1592,2703,3386
28395:689,2016,2414,4797,350,113,3928,2031,4824,448
28411:8923,22678,4014,7362,15431,6045,31438,1387,48,7865
28423:528,1355,713,2389,118,1239,2146,2559,776,121
28428:7605,4303,6390,1587,4654,391,1647,5336,7382,2839
28468:3890,973,769,5400,4218,4796,3465,3517,3349,3190
2848:4075,1528,3108,4841,1124,1200,3379,2611,5236,960
28482:4739,1643,4726,2093,860,2444,2532,1284,4807,60
28484:5745,4441,4930,5092,6567,4928,7719,5716,2814,4292
28501:8727,25740,16043,23075,24735,4643,14149,2376,4431,5065
28550:4672,2611,1517,2016,689,2126,2414,4797,2434,4846
28555:5747,1203,3521,5296,7926,4392,1274,4406,3480,4195
28556:53339,29826,14990,548,23828,43891,17857,11475,36549,50555
28558:5974,5231,7232,5535,2138,6003,711,6189,4005,634
28592:5559,8979,41325,25838,11472,7399,734,7047,16100,40531
28631:5978,5827,974,677,5435,2349,1717,5673,1100,1699
28650:4718,3992,7231,5902,7659,1222,1576,1906,4589,2211
28662:6748,939,8833,4263,8520,1813,4920,3533,1510,6872
28672:385,941,2400,1162,2117,4179,363,1574,2909,1752
28677:995,1372,448,3507,6487,2644,1566,2795,7317,8571
28695:5169,525,1488,371,3107,1982,2738,3413,365,1663
28702:42984,32,68661,471,53832,39228,39786,50362,50915,5079
28713:39174,2080,16562,22864,2194,24655,15902,519,17981,13989
28724:42,2500,4063,2465,1536,2956,4382,1913,3866,1517
2877:6045,31438,4014,1387,7362,22678,8923,6583,15431,48
28781:4634,1258,5177,325,4056,2099,5969,2906,551,7889
28839:2874,4886,529,12590,30756,25985,10653,24091,3392,12337
28850:5196,2812,4977,705,4636,1830,3086,457,2847,3878
28893:40977,9614,4408,43109,10503,37730,8553,54626,41951,16500
28898:746,260,2246,2142,1673,2206,2321,5834,6049,1238
28928:7555,5396,15977,18370,23163,24890,6274,1010,36348,15158
28940:9062,20431,8599,5038,11269,11756,10040,6305,3141,12512
28957:63001,8613,339,1756,3754,5885,12028,26640,780,6160
28993:77,1402,1292,292,4955,3980,1532,3192,4442,433
29003:37225,15058,16807,25755,30263,4,8655,11618,6297,37594
29006:8632,27735,49389,35368,41627,48078,10214,18762,17547,14112
29014:6028,4783,6243,4668,299,7046,4881,7353,3840,8486
2907:8165,26591,10368,5406,4754,6211,15495,26374,3845,702
291:6557,1280,6727,3861,7041,2409,5918,4300,7008,2470
29138:4264,5079,636,3659,2646,4,1865,1774,3220,3596
29153:3779,216,138,95,2046,2041,553,2657,610,2052
29159:5652,4909,4086,5873,6525,4751,2891,8301,4475,5107
29179:9485,3130,15715,32693,28674,21789,32219,6582,6827,14272
29208:93,3740,433,1044,4034,3010,3686,4824,1291,8
2921:3661,4330,260,3384,1869,433,4184,1357,5976,1344
29223:27498,7678,23250,30420,28700,9746,4731,10482,29220,5436
29224:50,4747,1209,509,639,389,2632,1743,2641,1669
29227:4748,2835,119,250,6077,5805,2337,2000,1993,1838
29237:3911,3648,2400,672,716,869,5042,946,3717,4636
29241:4742,466,1858,1767,326,2143,338,1321,2683,810
29262:7115,7088,3386,1537,2703,1670,1592,3902,6370,7157
29277:46,2387,714,4104,3755,2475,4014,3775,3862,3423
29286:6909,6172,2573,623,5679,3321,5517,6407,7665,2167
29293:4825,2304,4753,615,109,578,949,1325,1614,2440
29298:5695,6413,5435,10219,10796,14157,1240,7247,7498,6628
29325:79,22082,5022,37181,916,481,5182,4513,413,6966
29362:5890,5052,154,5268,162,8380,8543,7545,4227,6123
29372:6049,423,5677,2182,4784,5716,5397,4545,7309,6609
29385:2936,10967,33403,14756,15383,25221,22736,450,23010,30738
29393:771,2129,1000,84,5402,1324,4640,4374,794,8013
29436:459,7622,5358,3019,2019,5082,2976,4559,4034,1889
29439:4969,2450,4093,91,2681,1525,1662,3729,4169,1099
29460:672,3648,3911,2400,716,869,5042,4636,946,3717
29461:41746,20995,42860,57964,46984,8022,5716,8510,386,36331
29464:4271,4261,1004,11591,3400,6110,12899,2975,21721,15374
29478:5406,8391,114,1749,2724,3475,2885,628,44020,3370
29492:8889,6416,3904,9064,9924,7100,4244,2085,9503,25331
29523:5201,1338,2247,6285,1993,4052,3237,5476,1184,3826
29538:55466,8485,31718,35674,68554,19326,45428,16550,24135,45031
29563:50878,2842,16826,23918,4567,9062,20431,8599,11756,5038
29571:4570,8397,2970,4251,2905,284,5494,1544,1583,7589
29579:804,35059,36384,39756,14799,4673,17840,30222,6827,18192
29582:53284,28027,55392,34141,14544,35358,6440,20055,53183,18119
29583:37141,2610,7238,37086,980,9803,6755,10077,36419,24753
29597:7651,3022,1761,5699,5352,5025,1405,8549,67,4140
29611:8979,38218,38688,16100,7047,21586,13716,55417,7636,13536
2965:992,1077,2332,1956,2396,1346,338,911,4656,1570
29666:677,4306,2525,4378,877,689,1494,481,4140,637
29719:3392,16382,10653,24099,25225,23530,2874,30756,4886,2194
29731:5603,30821,2254,17115,924,11360,11779,16616,36691,21098
29736:7421,5655,4658,5041,5378,967,2891,3509,4004,2028
29759:8271,26730,14799,57285,19924,25022,14860,32871,36394,56616
29777:4434,411,2989,1895,1901,4290,2589,2741,166,1890
298:4002,6401,1976,1451,3980,6576,860,8444,8484,161
29811:8341,9162,2469,31514,3676,7231,3176,24401,2949,31294
29826:8688,26807,10242,7131,26012,18500,26123,11051,13892,20438
29854:6405,2087,6502,5005,4419,8393,234,6346,6838,3416
29866:2892,7547,3064,10336,26018,11063,1513,7099,18288,24999
29934:6001,7133,3343,5479,5236,5931,6918,2683,6978,5231
29961:3164,107,165,548,8054,1178,301,8147,2800,24697
30008:5688,2229,1536,1970,4631,695,3965,1473,5466,320
30013:524,3112,2338,3467,3570,2539,4556,4409,4745,5224
30037:3521,1726,1091,2483,1303,1531,2423,4284,1852,1136
30073:4625,509,2119,4279,7865,28719,48,5206,6409,35573
3008:8069,1643,2006,1774,6966,7702,7630,2183,3222,1278
30080:38907,1088,8787,6183,34858,39370,8100,4397,6244,270
30090:4437,7617,17527,2754,8310,3012,43030,12072,10424,9524
30093:4727,5158,3896,5200,5074,3110,81,3363,4629,749
30094:4463,1405,2363,1412,82,1239,4700,1394,2698,4485
30111:5397,5716,4545,7309,6609,4427,4784,2902,3108,1566
30130:4594,2817,3000,5128,2437,3033,3044,3265,5153,3627
30149:3932,2121,796,681,1524,2290,3558,5089,2809,4972
30178:7319,24747,4983,36249,8799,4888,25479,41444,9600,14590
30188:17527,7617,4437,8310,2754,3012,43030,12072,10424,9524
30228:744,1791,2878,1574,4527,1628,5196,1430,4078,2691
30320:4449,26056,1413,5432,25270,8914,3963,20376,13440,5926
30341:5524,3185,2392,5945,5321,3973,5555,5383,853,1202
30368:4041,2385,3717,806,1592,4462,152,2750,436,1290
30400:46882,8969,8588,1138,11423,57731,595,5507,10205,37133
30433:6693,21460,5285,53957,24135,8485,18257,68554,55466,35674
3046:4846,3010,4034,1044,3740,93,4650,433,2898,5056
30490:5365,6111,600,4104,3418,2031,4870,69,17,4304
30510:468,1167,2311,2252,2578,2064,1158,1982,1913,495
30514:8364,3212,4470,837,1831,3243,3513,2850,8365,671
30546:610,4484,2046,553,95,2657,2849,3979,1894,2041
30566:8050,18468,42138,68222,39868,7701,41108,38831,9220,68380
30617:578,1614,1185,2472,615,109,2440,1504,1325,672
30632:719,2423,5889,3419,1733,1425,8806,2285,2041,6110
30640:8117,23889,20179,8875,22736,24221,26311,15508,10153,2936
30643:8015,26460,27886,31234,58795,18157,62249,67716,14265,7864
30676:3150,8989,17554,4729,2198,40,18644,11051,7605,26123
30703:596,627,3376,2025,5805,2254,4060,1578,2095,1013
30704:717,5588,22545,29680,13248,1195,22666,26760,11575,7123
30711:8330,9301,14042,8977,15629,14274,15802,22522,4991,18644
30719:4251,2905,284,2970,8397,4570,5494,1544,7589,4657
30735:6103,5348,1246,4195,6355,3825,3521,4406,2394,2317
30736:5060,3123,3177,2276,5208,1803,1493,857,1833,4249
30762:4169,5116,3729,300,1066,1662,343,4877,3603,4216
30765:5612,3912,2192,3685,2905,4069,1948,2076,1900,3291
30768:4178,7724,3041,7387,2088,3435,1198,1990,5089,8237
30784:4467,1010,3823,355,4661,2469,4509,3085,1506,2072
30786:4749,69,1080,2563,70,1988,4778,2009,1958,2591
3079:8379,17426,4386,19271,19607,17025,7304,30761,53374,41938
308:4082,4203,1894,1843,1956,684,706,5649,2434,4970
30800:4202,940,941,5352,418,7157,6370,8290,6628,252
30810:4831,312,6778,4829,4354,5036,7011,5730,1808,2216
30823:538,47,4322,588,27,2024,5034,3011,4158,2633
30846:577,943,3459,5072,5178,8278,163,4079,1412,143
30878:41,4652,1401,36,1131,761,369,584,556,2536
30883:6704,4730,2503,3315,4386,1817,4302,1989,1645,8670
30897:68554,16550,19326,8485,31718,55466,46643,45428,5413,24135
30910:5896,6736,5031,3484,8006,1089,2518,595,7020,2199
30920:5991,7743,2267,5322,7291,4431,5925,2816,1810,8002
30929:6028,1319,14473,7268,11004,3619,26829,3819,3145,1694
30934:6401,4002,1976,1451,3980,860,8444,6576,8484,161
30948:734,7399,7047,25838,39407,26169,55723,16595,18369,19893
30959:684,2164,3465,237,4472,2583,4182,2723,1504,174
30969:7108,197,6370,1456,4306,4244,3413,6898,3857,617
30980:6665,388,35674,38908,41444,6693,25479,55466,8485,5285
31015:6580,1959,6356,1135,1076,3193,1238,5834,2321,2206
31028:698,2605,3875,4263,1064,2769,902,2620,1727,2675
31034:4631,13686,7464,9600,18257,68554,21460,37032,11382,4383
31039:9278,4620,8571,25165,8169,22680,25115,9631,27268,25735
3105:6140,6621,4921,2976,3135,5740,5993,6943,1843,2671
31051:6137,5034,5923,5044,8152,507,5029,1421,2602,7208
31076:3610,37910,3631,25331,24630,9253,5219,346,4244,7100
31095:6453,2211,4589,1222,5902,7231,3992,4718,2602,7659
31106:745,471,3420,1458,2774,1334,5530,2651,2965,251
31134:4661,2713,182,2389,4771,1355,1439,662,1492,1571
3114:703,2659,2390,3449,2596,3415,2861,182,1230,2724
31158:4038,17401,5150,11115,27637,28112,5050,15023,6494,16926
31159:658,23619,14462,6104,27560,9119,23411,22983,6685,6694
31171:3560,696,1705,3029,2618,2545,3990,4599,5064,1523
31177:49,1543,3827,3306,6988,5743,2877,3914,2708,3259
31186:7650,2739,5867,1632,3751,7080,1021,5744,2228,5300
31247:4688,5707,4730,5182,7759,7476,3434,5524,3747,1368
31254:48481,54937,5163,33664,36674,41697,57795,25577,27740,5736
31259:7750,4203,5358,3360,1772,3370,3853,4634,385,3631
31262:8361,5681,637,2923,2558,3959,3529,2741,5029,1925
31268:3631,3610,37910,25331,24630,9253,5219,346,4244,7100
31295:4198,4721,3490,3805,567,1593,3980,160,1532,433
31297:46707,18915,32695,983,14658,8519,33664,23543,19455,56553
31348:6707,373,6368,7291,7233,7894,7957,2062,779,3473
31397:834,4546,3023,5713,440,3831,3769,5822,7020,2816
31457:8543,8380,7545,4227,162,5268,5052,6123,5890,2730
31486:9187,3275,21481,27015,29774,10482,7347,7348,28700,30211
31513:82,1412,1239,4463,1405,1394,4700,2698,2363,4485
31516:876,5756,6317,4975,3751,7170,872,6084,7080,6767
31561:7292,4405,8490,900,24394,20449,16238,12584,5583,8061
31575:7686,3678,2014,2364,1638,4062,3233,2389,2075,1793
31653:4536,365,1663,674,1386,415,1223,38,294,772
3166:4154,3596,4963,3659,5079,1865,636,4264,1774,650
31678:459,473,1019,2927,5147,3355,2442,66,3637,1045
31687:6838,8393,646,6667,6502,6650,6346,3845,2087,6905
31693:9924,3904,8889,9064,2085,9503,6416,32036,17220,7100
31712:5216,2201,4297,3192,1438,2238,3763,4595,3085,2269
31715:50213,64502,25479,9600,37032,21460,6693,68554,24747,4383
31777:8302,5170,7264,7198,1980,1019,3592,2029,1948,1878
31787:406,4280,1872,3324,570,2723,1847,404,1869,3544
31807:8147,1178,301,548,107,6519,165,3164,8054,2800
